"kappialaar" Gram/IV NIQ Der/vn N	H
"kappoq" N	act
"kapuut" N	anent
"kapuut" N	cc-h
"kapuut" NNGUAQ Der/nn N	tool-cut
"karakter" Err/Sub LIRSUR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"karakter" Err/Sub N	sem-r
"karakter" N	sem-r
"kardus" Err/Sub N	mat-h
"kardus" N	mat-h
"karrertaq" IAR Der/nv Gram/TV HTR Der/vv Gram/IV VIK Der/vn LIAQ Der/nn N	cc-h
"karrertaq" N	B
"karrertaq" U Der/nv Gram/IV JA IT Der/vv Gram/IV VIK Der/vn LIAQ Der/nn N	cc-h
"karri" IRNIAR Der/nv Gram/IV TUQ Der/vn N	Hprof
"karri" N	B
"karri" TAAR Der/nv Gram/IV JA Der/vv IT Der/vv Gram/IV VIK Der/vn LIAQ Der/nn N	cc-h
"karry" Err/Sub N	food-m
"karry" IRNIAR Der/nv Gram/IV TUQ Der/vn N	Hprof
"karry" N	B
"karry" TAAR Der/nv Gram/IV JA Der/vv IT Der/vv Gram/IV VIK Der/vn LIAQ Der/nn N	cc-h
"karse" N	con
"karsi" N	con
"kartoffel" Err/Sub N	fruit-c
"kartoffel" N	fruit-c
"karton" Err/Sub N	mat-h
"kasseq" N	an
"kassequt" N	cloH
"kassup" Gram/IV V	sound_emission
"kassup" Gram/TV V	sound_emission
"kasup" Gram/IV TAR Der/vv Gram/IV UTE Der/vn N	cc-h
"kasup" Gram/IV TUQ Der/vn UTE Der/nn N	cc-h
"kasup" Gram/IV V	sound_emission
"kasup" Gram/TV TAR Der/vv Gram/TV UTE Der/vn N	cc-h
"kasup" Gram/TV TUQ Der/vn UTE Der/nn N	cc-h
"kasup" Gram/TV V	sound_emission
"kasuttaat" N	cc-h
"kasuttor" Gram/IV NIQ Der/vn N	activity
"kasuttor" Gram/IV NIQ Der/vn N	percep-l
"kasuttor" Gram/IV V	sound_emission
"kasuttor" Gram/TV NIQ Der/vn N	activity
"kasuttor" Gram/TV NIQ Der/vn N	percep-l
"kasuttor" Gram/TV V	sound_emission
"kasuttorneq" N	activity
"kasuttorneq" N	percep-l
"katalog" N	sem-r
"katanneq" N	act
"katap" Gram/IV NIQ Der/vn N	act
"katap" Gram/TV NIQ Der/vn N	act
"katap" Gram/TV TAQ Der/vn U Der/nv Gram/IV V	linger
"katataq" U Der/nv Gram/IV V	linger
"katekismus" Err/Sub N	sem-r
"kater" HTR Der/vv Gram/IV INNAR Der/vv NIAR Der/vv Gram/IV NIQ Der/vn N	f-psych
"kater" HTR Der/vv Gram/IV NIAR Der/vv Gram/IV NIQ Der/vn N	act
"kater" HTR Der/vv Gram/IV NIQ Der/vn N	act
"katernaa" Gram/IV V	be_copula
"katernaa" Gram/IV VIK Der/vn N	temp
"katernaaju" Gram/IV VIK Der/vn N	temp
"katernaaq" N	HH
"katernaaq" N	Hprof
"katernaaq" U Der/nv Gram/IV VIK Der/vn N	temp
"katerngaa" Gram/IV VIK Der/vn N	temp
"katerngaaq" N	H
"katersor" Gram/TV HTR Der/vv Gram/IV NIAR Der/vv Gram/IV NIQ Der/vn N	act
"katersor" Gram/TV HTR Der/vv Gram/IV V	collect
"katersor" Gram/TV TAQ Der/vn UTE Der/nn LIVIK Der/nn N	inst
"katersor" Gram/TV TAQ Der/vn UTE Der/nn LIVIK Der/nn QAR Der/nv Gram/IV VIK Der/vn N	inst
"katersugaasivik" N	inst
"katersugaasivik" QAR Der/nv Gram/IV VIK Der/vn N	inst
"katersuup" Gram/IV NIQ Der/vn N	act
"katersuup" Gram/IV TAR Der/vv Gram/IV VIK Der/vn SUAQ Der/nn N	Lh
"katersuup" Gram/IV VIK Der/vn SSAQ Der/nn N	L
"katersuup" Gram/TV NIQ Der/vn N	act
"katersuup" Gram/TV TAR Der/vv VIK Der/vn SUAQ Der/nn N	Lh
"katersuup" Gram/TV VIK Der/vn SSAQ Der/nn N	L
"katiffik" N	Lh
"katiffik" N	temp
"katigup" Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	cc-h
"katigup" Gram/IV VIK Der/vn N	Lh
"katigup" Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	cc-h
"katigup" Gram/TV NIQAR Der/vv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	cc-h
"katigup" Gram/TV VIK Der/vn N	Lh
"katinnga" Gram/IV UTE Der/vn U Der/nv Gram/IV TUQ Der/vn N	cm-h
"katinngassutaa" Gram/IV TUQ Der/vn N	cm-h
"katinngassutaasoq" N	cm-h
"katinngat" UTE Der/nv Gram/TV TAQ Der/vn U Der/nv Gram/IV TUQ Der/vn N	cm-h
"katip" Gram/IV NIQ Der/vn N	f-phys
"katip" Gram/IV NIQ Der/vn N	occ
"katip" Gram/IV RLAAQ Der/vn N	H
"katip" Gram/IV SIMA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	H
"katip" Gram/IV SIMA Der/vv TAR Der/vv Gram/IV VIK Der/vn N	L
"katip" Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	occ
"katip" Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	ac-cat
"katip" Gram/IV TIP Der/vv Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	occ
"katip" Gram/IV TIP Der/vv Gram/TV V	link_soc
"katip" Gram/IV TUQ Der/vn SIUR Der/nv Gram/IV NIQ Der/vn N	act
"katip" Gram/IV TUQ Der/vn SIUR Der/nv Gram/IV VIK Der/vn N	occ
"katip" Gram/IV TUQ Der/vn SSAQ Der/nn N	HH
"katip" Gram/IV V	link_soc
"katip" Gram/IV VIK Der/vn N	Lh
"katip" Gram/IV VIK Der/vn N	temp
"katip" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"katip" Gram/TV NIQ Der/vn N	f-phys
"katip" Gram/TV NIQ Der/vn N	occ
"katip" Gram/TV RLAAQ Der/vn N	H
"katip" Gram/TV SIMA Der/vv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	H
"katip" Gram/TV SIMA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	H
"katip" Gram/TV SIMA Der/vv TAR Der/vv VIK Der/vn N	L
"katip" Gram/TV TAQ Der/vn SSAQ Der/nn N	ac-cat
"katip" Gram/TV TIP Der/vv Gram/TV V	link_soc
"katip" Gram/TV TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	occ
"katip" Gram/TV TIP Der/vv HTR Der/vv Gram/IV TUQ Der/vn N	ac-cat
"katip" Gram/TV TIP Der/vv TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	occ
"katip" Gram/TV TIR Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	ac
"katip" Gram/TV TIR Der/vv NIQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	ac
"katip" Gram/TV TIR Der/vv NIQAR Der/vv Gram/IV NIQ Der/vn N	ac
"katip" Gram/TV TIR Der/vv TAQ Der/vn U Der/nv Gram/IV LLUAR Der/vv INNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katip" Gram/TV TIR Der/vv TAQ Der/vn U Der/nv Gram/IV LLUINNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katip" Gram/TV TIR Der/vv TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	ac
"katip" Gram/TV TUQ Der/vn SIUR Der/nv Gram/IV NIQ Der/vn N	act
"katip" Gram/TV TUQ Der/vn SIUR Der/nv Gram/IV VIK Der/vn N	occ
"katip" Gram/TV TUQ Der/vn SSAQ Der/nn N	HH
"katip" Gram/TV V	link_soc
"katip" Gram/TV VIK Der/vn N	Lh
"katip" Gram/TV VIK Der/vn N	temp
"katisima" Gram/IV TAR Der/vv Gram/IV VIK Der/vn N	L
"katitaq" SSAQ Der/nn N	ac-cat
"katitassaq" N	ac-cat
"katiter" Gram/TV HTR Der/vv Gram/IV SAR Der/vv Gram/TV TUQ Der/vn N	Hprof
"katiter" Gram/TV HTR Der/vv Gram/IV TAR Der/vv Gram/IV TUQ Der/vn N	Hprof
"katiter" Gram/TV NIQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	ac
"katiter" Gram/TV NIQAR Der/vv Gram/IV NIQ Der/vn N	ac
"katiter" Gram/TV TAQ Der/vn U Der/nv Gram/IV LLUAR Der/vv INNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katiter" Gram/TV TAQ Der/vn U Der/nv Gram/IV LLUINNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katiter" Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	ac
"katiterneq" QAR Der/nv Gram/IV NIQ Der/vn N	ac
"katitigaaneq" N	ac
"katitigaq" U Der/nv Gram/IV LLUAR Der/vv INNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katitigaq" U Der/nv Gram/IV LLUINNAR Der/vv Gram/IV TUQ Der/vn N	ac
"katitigaq" U Der/nv Gram/IV NIQ Der/vn N	ac
"katitip" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	occ
"katitip" Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	ac-cat
"katitip" Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	occ
"katitip" Gram/TV V	link_soc
"katititaq" U Der/nv Gram/IV NIQ Der/vn N	occ
"katititsisoq" N	ac-cat
"katitsineq" N	act
"katittorsiorfik" N	occ
"katittussaq" N	HH
"katsor" Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"katsor" Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV V	therapy
"katsor" Gram/IV SAR Der/vv Gram/TV HTR Der/vv VIK Der/vn N	inst
"katsorik" N	Azo
"katsorip" Gram/IV LLUINNAR Der/vv Gram/IV V	be_attribute f-an
"katsorip" Gram/IV V	be_attribute f-an
"katsorsaaneq" N	act
"katsuaq" N	anorg
"kattuffik" N	HH
"kattup" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kattup" Gram/TV HTR Der/vv Gram/IV QATE Der/vn GIIP Der/nv Gram/IV NIQ Der/vn N	HH
"kattup" Gram/TV HTR Der/vv Gram/IV QATIGIIP Der/vv Gram/IV NIQ Der/vn N	HH
"kattup" Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	cc-h
"kattup" Gram/TV NIQAR Der/vv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	cc-h
"kattup" Gram/TV SIMA Der/vv Gram/IV UTE Der/vn N	ac
"kattup" Gram/TV TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"kattup" Gram/TV VIK Der/vn N	HH
"kattusimassut" N	ac
"kattut" N	ac-cat
"kattut" SI Der/nv Gram/IV NIQ Der/vn N	act
"kattut" SI Der/nv Gram/IV QATE Der/vn GIIP Der/nv Gram/IV NIQ Der/vn N	HH
"kattut" SI Der/nv Gram/IV QATIGIIP Der/vv Gram/IV NIQ Der/vn N	HH
"katu" N	cc-h
"katu" UTE Der/nn N	cc-h
"katuaq" N	tool-mus
"katuaq" UTE Der/nn N	cc-h
"katuar" Gram/IV NIQ Der/vn N	act
"katuar" Gram/TV NIQ Der/vn N	act
"katup" Gram/TV V	sound_emission
"katuuleq" N	Hideo
"katuuleq" U Der/nv Gram/IV SSUSIQ Der/vn N	ism
"katuuleq" U Der/nv Gram/IV TUQ Der/vn N	Hideo
"katuuliu" Gram/IV SSUSIQ Der/vn N	ism
"katuuliu" Gram/IV TUQ Der/vn N	Hideo
"katuuliusoq" N	Hideo
"katuuliussuseq" N	ism
"katuut" N	cc-h
"kavaajaq" N	cloH
"kavaajaq" SUAQ Der/nn N	cloH
"kavaajarsuaq" N	cloH
"kejser" Err/Sub N	Hprof
"kemi" N	domain
"kg" N	unit
"kiagunneq" N	cm-liq
"kiagup" Gram/IV NIQ Der/vn N	cm-liq
"kiagup" Gram/IV TUQ Der/vn N	L
"kiagup" Gram/IV V	excrete
"kiaguttoq" N	L
"kiak" N	percep-f
"kiak" QAR Der/nv Gram/IV SSUSIQ Der/vn N	percep-f
"kiak" SIUT Der/nn N	cc-h
"kiak" SSAQ Der/nn U Der/nv Gram/IV TUQ Der/vn N	Hprof
"kiap" Gram/IV NIQ Der/vn N	percep-f
"kiap" Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	Hprof
"kiap" Gram/IV SSUSIQ Der/vn N	percep-f
"kiap" Gram/IV SSUSIQ Der/vn N	wea
"kiap" Gram/IV SSUSIQ Der/vn QAR Der/nv Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV UTE Der/vn N	cc-h
"kiap" Gram/IV TUQ Der/vn N	L
"kiasik" N	anost
"kiasik" USAQ Der/nn N	cc-h
"kiasiusaq" N	cc-h
"kiassaat" QAR Der/nv Gram/IV VIK Der/vn N	Lh
"kiassiut" N	cc-h
"kiassuseq" N	percep-f
"kiassuseq" N	wea
"kiassuseq" QAR Der/nv Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV UTE Der/vn N	cc-h
"kiat" INNAQ Der/nn N	cc-h
"kiat" N	anmov
"kiataannaq" N	cc-h
"kiataq" INNAQ Der/nn N	cc-h
"kiffaajunnaarsip" Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	act
"kiffakattaq" N	Hprof
"kiffaq" N	Hprof
"kiffaq" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	act
"kiffaq" NNGUR Der/nv Gram/TV TIP Der/vv TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	act
"kiffaq" SSAQ Der/nn SI Der/nv Gram/IV NIQ Der/vn N	act
"kiffaq" TUR Der/nv Gram/IV NIQ Der/vn N	act
"kiffaq" TUR Der/nv Gram/IV VIK Der/vn GE Der/nv Gram/TV V	serve
"kiffaq" TUR Der/nv Gram/IV VIK Der/vn N	f-phys-h
"kiffaq" U Der/nv Gram/IV GUNNAIR Der/vv TIP Der/vv Gram/TV TAQ Der/vn U Der/nv Gram/IV NIQ Der/vn N	act
"kiffaq" U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	act
"kiffartor" Gram/IV NIQ Der/vn N	act
"kiffartor" Gram/IV VIK Der/vn GE Der/nv Gram/TV V	serve
"kiffartor" Gram/IV VIK Der/vn N	f-phys-h
"kiffartorfige" Gram/TV V	serve
"kiffartorfik" GE Der/nv Gram/TV V	serve
"kiffartorfik" N	f-phys-h
"kiffartuup" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kiffartuup" Gram/TV HTR Der/vv Gram/IV SINNAA Der/vv Gram/IV SSUSIQ Der/vn N	f
"kiffartuup" Gram/TV HTR Der/vv Gram/IV UTE Der/vn N	act
"kiffartuup" Gram/TV NIQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	act
"kiffartuup" Gram/TV NIQAR Der/vv Gram/IV NIQ Der/vn N	act
"kiffartuup" Gram/TV V	serve
"kiffartuut" SI Der/nv Gram/IV NIQ Der/vn N	act
"kiffartuut" SI Der/nv Gram/IV SINNAA Der/vv Gram/IV SSUSIQ Der/vn N	f
"kiffartuut" SI Der/nv Gram/IV UTE Der/vn N	act
"kiffattaat" N	cc-h
"kiffattaq" N	cc-h
"kiffattaq" UTE Der/nn N	cc-h
"kiffiaa" Gram/IV NIQ Der/vn N	act
"kiffiar" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kiffiar" Gram/TV SIMA Der/vv Gram/IV TUQ Der/vn N	f-phys
"kiffiar" Gram/TV TAQ Der/vn N	f-phys
"kiffik" UTE Der/nn N	mat-h
"kiffik" UTE Der/nn SSAQ Der/nn N	cm
"kiffiut" N	mat-h
"kiffiut" SSAQ Der/nn N	cm
"kigaalaar" Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kigaallassaat" N	cloH
"kigaalli" Gram/IV V	decrease
"kigaap" Gram/IV SSUSIQ Der/vn N	am
"kigaap" Gram/IV TUQ Der/vn N	f
"kigaar" Gram/IV SSUSIQ Der/vn N	am
"kiganngaq" N	wea-wind
"kigartor" Gram/TV HTR Der/vv Gram/IV SAR Der/vv Gram/TV TUQ Der/vn N	Hprof
"kigartor" Gram/TV HTR Der/vv Gram/IV TAR Der/vv Gram/IV TUQ Der/vn N	Hprof
"kigartor" Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	Hprof
"kigartuisartoq" N	Hprof
"kigartuisoq" N	Hprof
"kiggaq" NNGUAQ Der/nn N	cc-h
"kiggeq" N	sick-c
"kiggeqoq" N	cc-h
"kiggeqqut" N	cc-h
"kiggiaq" N	Azo
"kiggip" Gram/IV TAR Der/vv Gram/IV UTE Der/vn N	cc-h
"kiggip" Gram/TV TAR Der/vv Gram/TV UTE Der/vn N	cc-h
"kiguar" SAR Der/vv UTE Der/vn N	ac
"kiguseri" Gram/IV NIQ Der/vn N	sick
"kigusiortoq" N	Hprof
"kigut" GIP Der/nv Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	Hprof
"kigut" GIP Der/nv Gram/IV SAR Der/vv Gram/TV NIQ Der/vn N	activity
"kigut" GIP Der/nv Gram/IV TAR Der/vv Gram/IV NIQ Der/vn N	activity
"kigut" LIK Der/nn N	Aich
"kigut" LIK Der/nn SUAQ Der/nn N	Aich
"kigut" LIK Der/nn U Der/nv Gram/IV NIQ Der/vn N	Aich
"kigut" LIR Der/nv Gram/IV VIK Der/vn LUP Der/nv Gram/IV NIQ Der/vn N	sick
"kigut" LIR Der/nv Gram/IV VIK Der/vn N	an
"kigut" LIR Der/nv Gram/TV Gram/IV VIK Der/vn LUP Der/nv Gram/IV NIQ Der/vn N	sick
"kigut" LIR Der/nv Gram/TV Gram/IV VIK Der/vn N	an
"kigut" LIRI Der/nv Gram/IV NIQ Der/vn N	sick
"kigut" LIRI Der/nv Gram/IV TIP Der/vv Gram/TV NIQ Der/vn N	act
"kigut" LIRI Der/nv Gram/IV TUQ Der/vn N	Hprof
"kigut" LIRI Der/nv Gram/IV VIK Der/vn N	inst
"kigut" LIUR Der/nv Gram/IV TUQ Der/vn N	Hprof
"kigut" N	f-an
"kigut" PALUK Der/nn N	f-an
"kigut" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f-phys
"kigut" TAAQ Der/nn LIR Der/nv Gram/IV NIQ Der/vn N	event
"kigut" TAAQ Der/nn LIR Der/nv Gram/TV Gram/IV NIQ Der/vn N	event
"kigut" TAAQ Der/nn LIR Der/nv Gram/TV NIQ Der/vn N	event
"kigut" TAAR Der/nv Gram/IV LIR Der/vv Gram/IV NIQ Der/vn N	event
"kigut" TAQ Der/nn U Der/nv Gram/IV LIR Der/vv Gram/IV NIQ Der/vn N	event
"kigut" USAQ Der/nn QAR Der/nv Gram/IV TUQ Der/vn N	act
"kigutaar" Gram/TV TIP Der/vv Gram/IV NIQ Der/vn N	act
"kigutaar" Gram/TV TIP Der/vv Gram/TV NIQ Der/vn N	act
"kigutaar" Gram/TV TIP Der/vv NIQ Der/vn N	act
"kigutaarnaq" N	fruit-c
"kigutaarsinneq" N	act
"kigutaarsip" Gram/IV NIQ Der/vn N	act
"kigutaasaq" QAR Der/nv Gram/IV TUQ Der/vn N	act
"kiguteqanngitsoq" N	f-phys
"kigutigissaasoq" N	Hprof
"kigutigissar" Gram/IV NIQ Der/vn N	activity
"kigutileriffik" N	inst
"kigutilerisoq" N	Hprof
"kigutilik" N	Aich
"kigutilik" SUAQ Der/nn N	Aich
"kigutilik" U Der/nv Gram/IV NIQ Der/vn N	Aich
"kigutilissuaq" N	Aich
"kigutiliuneq" N	Aich
"kigutitaar" Gram/IV LIR Der/vv Gram/IV NIQ Der/vn N	event
"kii" Gram/IV NIQ Der/vn N	f-an
"kii" Gram/IV SAR Der/vv Gram/TV TUQ Der/vn N	con
"kii" Gram/IV TAR Der/vv Gram/IV TUQ Der/vn N	con
"kii" Gram/IV TIP Der/vv Gram/TV LAAR Der/vv Gram/TV NIQ Der/vn N	amount
"kii" Gram/IV TIP Der/vv Gram/TV LAAR Der/vv NIQ Der/vn N	amount
"kii" Gram/TV Gram/IV NIQ Der/vn N	f-an
"kii" Gram/TV HTR Der/vv Gram/IV LAAR Der/vv Gram/IV NIQ Der/vn N	amount
"kii" Gram/TV NIQ Der/vn N	f-an
"kii" Gram/TV TAR Der/vv Gram/TV TUQ Der/vn N	con
"kii" Gram/TV TAR Der/vv TUQ Der/vn N	con
"kii" Gram/TV TIP Der/vv LAAR Der/vv Gram/TV NIQ Der/vn N	amount
"kii" Gram/TV TIP Der/vv LAAR Der/vv NIQ Der/vn N	amount
"kiiar" Gram/IV NIQ Der/vn N	sport
"kiinaaleeraq" N	Aorn
"kiinapajuk" N	f-an
"kiinappak" N	Lcover
"kiinaq" N	Ltip
"kiinaq" N	f-an
"kiinaq" PAJUK Der/nn N	f-an
"kiinaq" RSUR Der/nv Gram/IV V	show_emot
"kiinaq" TUR Der/nv Gram/IV V	show_emot
"kiinarpak" N	Lcover
"kiinarsor" Gram/IV V	show_emot
"kiineq" N	f-an
"kiinner" Gram/IV TAR Der/vv Gram/IV NIQ Der/vn N	ac
"kiinneraar" Gram/IV SINNAA Der/vv Gram/IV NIQ Der/vn N	f-psych
"kiinnertarneq" N	ac
"kiisartoq" N	con
"kiisip" Gram/TV LAAR Der/vv Gram/TV NIQ Der/vn N	amount
"kiisip" Gram/TV LAAR Der/vv NIQ Der/vn N	amount
"kiisor" Gram/IV NIQ Der/vn N	f
"kikiaaraq" N	cc-h
"kikiak" ARAQ Der/nn N	cc-h
"kikiak" N	cc-h
"kikiak" SUAQ Der/nn N	cc-h
"kikkar" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	activity
"kikkutseq" N	anorg
"kilak" N	Lh
"kilak" N	sick
"kiler" Gram/IV NIQ Der/vn N	sick
"kiler" Gram/TV NIQ Der/vn N	sick
"kiler" Gram/TV TAQ Der/vn UTE Der/nn N	cc-h
"kilerneq" N	sick
"kiliffak" N	Azo
"kiligaat" N	cc-h
"kiligaq" UTE Der/nn N	cc-h
"kilior" Gram/IV TIP Der/vv Gram/TV NIQ Der/vn N	event
"kilior" Gram/TV TIP Der/vv Gram/IV NIQ Der/vn N	event
"kilior" Gram/TV TIP Der/vv Gram/TV NIQ Der/vn N	event
"kilior" Gram/TV TIP Der/vv NIQ Der/vn N	event
"kiliortip" Gram/IV NIQ Der/vn N	event
"kiliortor" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kiliortui" Gram/IV NIQ Der/vn N	act
"kilip" Gram/TV TAQ Der/vn SUAQ Der/nn N	food-c-h
"kilisaat" N	Vwater
"kilisap" Gram/IV VIK Der/vn GE Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kilisap" Gram/TV VIK Der/vn GE Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"kilitaq" SUAQ Der/nn N	food-c-h
"kiliterut" N	tool-cut
"kilitsissiaq" N	Hprof
"kilitsissiaq" U Der/nv Gram/IV NIQ Der/vn N	activity
"kiliut" N	cc-h
"killaagut" N	cc-h
"killavaaq" N	act
"killavaaq" TUUQ Der/nn N	act
"killavaartooq" N	act
"killeq" LIR Der/nv Gram/TV HTR Der/vv Gram/IV SINNAA Der/vv Gram/IV NIQ Der/vn N	sem-s
"killeq" LIRSUR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"killeq" N	L
"killeq" N	sick
"killeq" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	am
"killeq" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	temp
"killeq" QAR Der/nv Gram/IV VIK Der/vn N	L
"killeq" SSAQ Der/nn GE Der/nv Gram/TV TIP Der/vv TAQ Der/vn N	ac
"killeq" SSAQ Der/nn LIR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"killeq" SSAQ Der/nn LIR Der/nv Gram/TV UTE Der/vv Gram/TV TAQ Der/vn N	ac
"killeq" SSAQ Der/nn LIUTE Der/nv Gram/TV TAQ Der/vn N	ac
"killeq" SSAQ Der/nn N	ac
"killeq" SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV NIQ Der/vn N	f-psych
"killeq" SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"killeqarfik" N	L
"killer" Gram/TV SSAAR Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"killer" Gram/TV SSAAR Der/vv NNGIT Der/vv Gram/TV NIQ Der/vn N	f-psych
"killer" Gram/TV TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	f
"killiffilersuut" N	ac-sign
"killigassaa" Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	f
"killigassaanngissuseq" N	f
"killik" LIR Der/nv Gram/TV HTR Der/vv Gram/IV SINNAA Der/vv Gram/IV NIQ Der/vn N	sem-s
"killik" LIRSUR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"killik" N	ac
"killik" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	am
"killik" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	temp
"killik" QAR Der/nv Gram/IV VIK Der/vn N	L
"killik" SSAQ Der/nn GE Der/nv Gram/TV TIP Der/vv TAQ Der/vn N	ac
"killik" SSAQ Der/nn LIR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"killik" SSAQ Der/nn LIR Der/nv Gram/TV UTE Der/vv Gram/TV TAQ Der/vn N	ac
"killik" SSAQ Der/nn LIUTE Der/nv Gram/TV TAQ Der/vn N	ac
"killik" SSAQ Der/nn N	ac
"killik" SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV NIQ Der/vn N	f-psych
"killik" SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"killik" iN iLok iSg i3SgPoss IP Gram/IV TUQ Der/vn N	cc-h
"killiler" Gram/TV HTR Der/vv Gram/IV SINNAA Der/vv Gram/IV NIQ Der/vn N	sem-s
"killingusaaq" N	ac
"killinneqangaar" Gram/IV NIQ Der/vn N	f-psych
"killinneqangaarneq" N	f-psych
"killip" Gram/IV NIQ Der/vn QAR Der/nv Gram/IV NGAAR Der/vv Gram/IV NIQ Der/vn N	f-psych
"killip" Gram/IV SAAR Der/vv NNGIT Der/vv Gram/IV NIQ Der/vn N	f-psych
"killip" Gram/IV SAAR Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"killip" Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV NNGIT Der/vv Gram/IV NIQ Der/vn N	f-psych
"killip" Gram/IV SAR Der/vv Gram/TV HTR Der/vv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"killip" Gram/IV SIMAAR Der/vv Gram/IV TUQ Der/vn N	f-psych
"killip" Gram/IV SSAAR Der/vv NNGIT Der/vv Gram/IV NIQ Der/vn N	f-psych
